id,name,price,location_lat,location_long,score_upvotes,score_views,creator_id,creator_is_premium,tags,start,end
3806,ultrices posuere cubilia curae nulla,94,32.170704,-96.319675,2696,21568,77274850-fce9-4121-95b9-bcf6af915bc6,FALSE,synergy,2021-05-04T12:36:25,2021-07-12T16:58:40
3807,id turpis integer aliquet massa id lobortis convallis,94.91,32.904978,-96.418312,2560,25600,9182d436-17fe-400e-957a-3b2af5035b07,FALSE,capability,2021-09-16T01:07:19,2021-11-20T17:44:25
3808,dolor vel est donec,40.46,32.211016,-96.472536,1422,17064,f0b05fc0-787d-4a66-83f5-e97aa77e8fbf,FALSE,Optional|Persevering,2021-12-22T23:13:48,2021-12-30T09:24:02
3809,mauris morbi non,,32.729306,-96.499795,1092,12012,b030e796-125c-40a8-baaa-26c73f979bad,FALSE,Total|systematic,2021-07-03T19:56:51,2021-12-03T15:26:55
3810,vestibulum eget vulputate,5.49,32.023134,-96.997642,303,1212,5ea9c359-d4ef-41a8-816b-19d794b8aa56,FALSE,Stand-alone,2021-03-25T13:21:33,2021-05-12T02:29:29
3811,congue eget semper rutrum nulla nunc,38.33,32.410539,-96.998595,1728,15552,dba22e64-aab7-4958-99e4-572f9e5f6212,FALSE,project,2021-03-23T15:28:49,2021-08-15T11:10:04
3812,eget semper rutrum nulla nunc purus phasellus in,39.98,32.418745,-96.956701,2496,7488,9241036e-ea61-4b65-888b-9c42f582344b,FALSE,workforce|middleware|uniform,2021-06-14T23:55:15,2021-07-23T10:00:19
3813,est donec odio justo sollicitudin ut suscipit,12.07,32.809216,-96.590059,2180,17440,3aa8b587-303b-40b9-aa2b-0389a44f7e28,FALSE,migration|interactive,2021-07-19T19:27:51,2021-11-16T12:29:43
3814,donec pharetra magna vestibulum aliquet,21.3,32.109715,-96.005023,1050,3150,716b6698-1e20-4155-af68-a5a911105fac,FALSE,firmware|multi-state|instruction set|Multi-lateral,2021-04-08T22:05:12,2021-11-30T12:42:35
3815,sem mauris,,32.002835,-96.0341,1304,3912,284d59b3-e13b-4de7-89af-33b644cd6ae8,FALSE,Team-oriented|emulation|5th generation|toolset|architecture,2021-04-22T00:03:10,2021-05-16T13:06:43
3816,vulputate ut ultrices vel augue vestibulum,,32.753505,-96.946757,2465,27115,8eb81b72-9940-47f0-ba37-f5cfd4f4030e,FALSE,Triple-buffered|Fully-configurable|asynchronous|intranet|24/7,2021-01-24T01:39:36,2021-10-04T12:59:00
3817,duis faucibus accumsan odio curabitur convallis duis consequat,30.54,32.212479,-96.56212,1647,4941,4c5358b6-f80a-41a7-8144-fb31be168a0b,TRUE,Assimilated,2021-02-15T13:23:29,2021-05-08T04:29:21
3818,quis turpis sed ante,95.17,32.642409,-96.765358,339,2373,7b51b621-75a2-4384-8800-f4603f1fb314,TRUE,Visionary|national|encryption|implementation,2021-01-21T04:38:29,2021-02-08T03:10:26
3819,blandit ultrices enim lorem ipsum,36.29,32.382308,-96.870758,2160,19440,3cada3be-3f25-4481-8df6-4a6db5308916,FALSE,context-sensitive,2021-02-15T13:38:31,2021-06-06T11:10:06
3820,at nunc,58.83,32.8879,-96.104223,1914,22968,c28d4a09-9917-40fc-839d-49bcc08bd86a,TRUE,infrastructure|system engine,2021-06-06T01:23:45,2021-09-13T23:40:03
3821,amet eros suspendisse,,32.966682,-96.457974,1658,19896,88677279-9e68-4f8d-bf5f-9a2cef989df7,TRUE,,2021-05-18T14:32:43,2021-07-05T01:21:43
3822,in faucibus orci luctus et,44.38,32.806948,-96.981041,1973,5919,e3a98b56-cc45-4058-a252-5281dcf8bd78,TRUE,moderator|24 hour|project|toolset|Multi-lateral,2021-07-01T09:12:30,2021-12-16T22:56:19
3823,ut suscipit a feugiat et eros,35.16,32.128457,-96.828973,2059,24708,ec1ee2c6-f264-4cef-a431-b1d1f731882c,TRUE,extranet,2021-05-28T15:20:42,2021-10-27T08:33:59
3824,quis orci,,32.938636,-96.84594,1768,14144,67aa01ac-2783-4c5b-b6ba-d2366645d081,FALSE,national|matrix|capability|optimizing|Networked,2021-01-26T12:13:43,2021-07-12T19:29:32
3825,eu felis fusce posuere felis sed lacus,10.49,32.794762,-96.695494,627,5643,9f04662c-8d24-473c-b0c8-b09c3b1b4d0e,FALSE,non-volatile|architecture,2021-03-10T02:00:57,2021-04-25T11:50:49
3826,ut erat curabitur gravida,72.07,32.746425,-96.796849,263,3156,ccdfd1da-64a7-4709-b732-788c569786cf,TRUE,heuristic|Virtual,2021-03-22T23:10:11,2021-07-07T10:26:02
3827,vestibulum aliquet ultrices erat,91.75,32.233968,-96.320209,642,5778,174ce5f8-7488-44e9-adcd-6e2789888063,TRUE,value-added,2021-01-16T20:02:22,2021-05-02T07:08:31
3828,risus dapibus augue vel accumsan tellus nisi,,32.291725,-96.586584,2070,20700,8feaa57e-dcbd-4c6c-b22b-57e6ace05c5b,FALSE,clear-thinking,2021-04-24T17:40:00,2021-05-06T23:30:45
3829,ultricies eu nibh quisque id justo sit amet,11.61,32.459733,-96.399765,2263,15841,fa94d8fe-456c-4fc8-907e-0f893e28a9e0,TRUE,uniform|analyzer|analyzing|analyzing|Extended,2021-06-02T11:46:37,2021-12-14T10:33:00
3830,ante ipsum primis in faucibus orci luctus,72.41,32.798824,-96.089108,332,1660,9b18e3b3-9adb-470a-9bde-b4ead3e9f1dc,FALSE,utilisation|middleware|object-oriented,2021-06-15T03:20:14,2021-11-21T12:38:22
3831,sed ante vivamus,68.26,32.076853,-96.533666,847,9317,48ddf8d9-2ff7-4dda-bc4e-26c4b007eac1,FALSE,Team-oriented,2021-09-22T14:35:36Z,
3832,sit amet nulla quisque arcu libero rutrum ac,32.96,32.373122,-96.2002,778,3112,ae345df2-ff05-4047-9944-2870783f8ef6,TRUE,global|web-enabled|maximized,2021-07-10T20:49:15Z,
3833,in faucibus,72.74,32.44793,-96.830804,798,9576,f232e746-3b71-4972-b1ce-dd460d1148d7,FALSE,knowledge base|responsive|help-desk,2021-10-11T03:07:27,2021-11-28T05:28:01
3834,ante ipsum primis in faucibus,46.25,32.654298,-96.007744,1650,18150,af47ab17-8e94-434a-9da5-3ddc92b9a7ac,TRUE,Down-sized|Re-contextualized,2021-02-20T08:44:04,2021-10-08T06:17:09
3835,velit donec diam neque vestibulum eget vulputate ut,12.33,32.213773,-96.508438,1255,5020,4503e65f-3ef6-4bd6-8c03-4f2779a65396,FALSE,Extended|Customizable|Managed|Proactive,2021-03-18T00:31:30,2021-03-20T12:22:30
3836,integer ac neque,,32.714656,-96.535164,846,5076,115f32e0-a79d-4fd7-af79-cb356cfccdcb,TRUE,,2021-01-03T11:22:55,2021-12-19T19:55:56
3837,arcu sed,,32.391241,-96.895623,1512,6048,90707b97-80a4-40e9-96af-b8b2ca990127,TRUE,moderator,2021-01-04T00:41:08,2021-01-27T06:34:53
3838,platea dictumst etiam faucibus,,32.681931,-96.25134,699,4893,dd00f3a7-b909-4756-8b32-a7321526d15a,TRUE,neural-net|policy|radical|budgetary management,2021-06-30T07:40:21,2021-08-05T08:03:12
3839,proin risus praesent lectus vestibulum quam,,32.220618,-96.095217,1533,12264,7284aa30-539e-4f51-92d0-74cb3623a0b2,FALSE,Seamless|disintermediate|task-force|homogeneous|content-based,2021-01-07T10:04:00,2021-11-08T23:42:58
3840,quam nec,27.17,32.911692,-96.24226,265,1060,85599e8c-c26e-499a-8acb-1f8a6a75fcc2,TRUE,,2021-03-25T19:06:41,2021-07-05T01:14:26
3841,non interdum in ante vestibulum ante,98.69,32.422404,-96.048397,2466,22194,9c2f81cb-68c0-4893-b145-a829f77f77e6,TRUE,Proactive,2021-01-14T06:58:31,2021-07-08T19:03:33
3842,blandit mi in porttitor pede justo eu,42.18,32.967314,-96.275865,2217,22170,91c79523-9afd-4d8f-af69-edb437800e71,FALSE,task-force|empowering,2021-09-26T20:22:06,2021-10-25T16:19:01
3843,in imperdiet et commodo vulputate justo,90.58,32.602324,-96.927496,1003,11033,87fcfbf9-5121-4860-8b7f-59213a52ed2e,FALSE,,2021-09-05T00:50:49,2021-09-26T12:51:18
3844,sem fusce,5.46,32.43009,-96.491239,901,5406,51e6b50d-ed54-4a81-897e-e0a3566b8bb7,TRUE,non-volatile,2021-06-06T17:06:32,2021-10-24T10:06:17
3845,hac habitasse platea dictumst etiam faucibus cursus,2.33,32.065774,-96.434873,477,2385,e1855043-3960-43cc-a3e1-9bc7a678d829,FALSE,dedicated,2021-03-19T21:45:47,2021-07-31T03:07:25
3846,nunc commodo,81.11,32.847287,-96.253615,2354,23540,ea59a608-809e-4c7b-b5a6-67089ec11bbe,TRUE,Visionary|instruction set|static|Multi-layered,2021-06-23T18:49:52,2021-08-24T03:28:47
3847,ante ipsum primis in,66.73,32.10147,-96.036538,1866,13062,7d864e98-32fe-4624-9313-57d40099fd81,TRUE,incremental|fault-tolerant|contingency|fresh-thinking|Profit-focused,2021-04-01T07:59:21,2021-11-23T13:50:07
3848,suspendisse potenti nullam porttitor lacus at turpis,,32.218646,-96.053489,1648,16480,273ae14a-3dc2-448a-bfe5-bc76365e33e7,TRUE,cohesive,2021-06-30T20:45:24,2021-10-09T13:44:17
3849,dui maecenas tristique est et tempus semper,85.77,32.525122,-96.561273,427,3416,a6ef5aea-f754-4b87-8c58-946dd67632ed,FALSE,Vision-oriented|web-enabled,2021-04-07T23:44:55,2021-06-01T01:08:00
3850,tincidunt nulla mollis molestie lorem quisque ut erat,,32.879619,-96.657991,449,3592,297f07b1-57f5-418b-b428-342bd9610c11,FALSE,tertiary|Polarised|Face to face|Organic,2021-04-25T18:32:20,2021-09-06T15:17:21
3851,lacinia sapien,,32.496646,-96.665688,517,5170,7a279572-9053-4544-a098-3ed6c40ecd83,TRUE,stable,2021-02-16T02:54:35,2021-12-05T22:42:32
3852,urna pretium nisl,,32.121778,-96.159283,2058,20580,f3ff9377-41e8-415c-a028-4f32db32eb8a,FALSE,upward-trending,2021-02-24T13:19:29,2021-05-07T10:24:18
3853,orci pede venenatis non sodales sed tincidunt,,32.039883,-96.810594,1542,6168,5861b5b6-674d-4d03-b618-af3a66bfc13a,TRUE,local area network|Intuitive,2021-09-14T22:23:46,2021-12-03T03:38:55
3854,viverra dapibus,65.65,32.681696,-96.499358,1742,17420,8c8ebad6-5107-4a78-8dd1-82347c8a8f73,TRUE,portal,2021-02-18T08:39:05,2021-10-13T12:24:30
3855,nec condimentum neque sapien,51.27,32.944538,-96.291661,298,3576,ec9458fe-5e5b-483b-a387-d1544558c8d1,FALSE,throughput|Persistent,2021-02-20T16:33:13,2021-03-28T02:51:42
3856,nulla mollis molestie,51.89,32.355428,-96.784644,2668,8004,7af70f3e-4dec-436e-8159-b9b0336967db,TRUE,Digitized,2021-09-27T04:40:42,2021-11-26T06:36:25
3857,eu orci,54.23,32.819887,-96.385497,379,3032,5bde76d1-748a-4aeb-a157-b73aac12e28a,TRUE,frame,2021-03-22T14:20:32,2021-10-22T22:31:40
3858,tortor risus dapibus augue,90.22,32.499583,-96.553955,819,7371,6ca90345-56e2-4893-b8dc-40b5fd6343c6,TRUE,conglomeration|conglomeration,2021-02-22T08:00:52,2021-04-08T06:21:54
3859,et ultrices posuere cubilia,36.18,32.72367,-96.074246,1947,9735,54b93a53-3fe4-4589-b516-55da27299ef1,FALSE,background,2021-03-29T00:04:03,2021-11-27T13:10:09
3860,erat nulla,,32.321339,-96.040333,2629,23661,1873826f-09fd-4091-8a23-8d0b5e09e432,FALSE,projection|firmware|hierarchy|product,2021-01-14T22:08:37,2021-06-17T22:41:26
3861,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,,32.847565,-96.796606,1268,8876,901b4f42-b719-470a-97da-264d368139af,FALSE,artificial intelligence|disintermediate,2021-01-10T03:34:22,2021-09-30T20:20:06
3862,sit amet turpis elementum ligula vehicula consequat morbi,52.53,32.74132,-96.302299,555,5550,377218cd-1bbd-4165-b750-8bdbfd5bbaa1,TRUE,Profit-focused|Robust|framework,2021-05-08T21:07:48,2021-05-12T17:00:10
3863,suscipit nulla elit ac nulla sed,80.63,32.286547,-96.038742,1723,13784,68eecf39-c7d8-4de6-b99f-3c3baef96d61,TRUE,flexibility|Sharable|capability|capacity|reciprocal,2021-04-08T05:32:34,2021-04-23T18:13:35
3864,vel accumsan tellus nisi eu orci,84.39,32.860447,-96.059609,2027,14189,4acf066d-d1e7-423c-bd70-f790bee550d8,TRUE,client-server|responsive|Re-engineered|Optimized|Polarised,2021-03-14T22:35:56,2021-06-25T09:52:42
3865,in purus eu,,32.35646,-96.961137,1030,8240,f6672d4f-ef96-46bd-b339-0bb5bd204493,FALSE,,2021-09-22T08:06:01Z,
3866,justo nec,,32.148201,-96.040805,778,3112,60e417b1-cacb-48de-aa8e-7d0a4e4645b0,FALSE,eco-centric,2021-03-04T08:13:24,2021-05-22T16:09:29
3867,fusce congue diam id ornare,89.08,32.254544,-96.018616,1494,7470,6cec6cbc-ae88-4ee3-b18c-ac0852a2cd45,TRUE,utilisation|didactic|Right-sized|Graphic Interface|next generation,2021-02-22T07:47:32,2021-05-15T01:14:40
3868,leo maecenas pulvinar lobortis,,32.76612,-96.199246,2095,12570,a396a78a-a91b-4e4f-88cf-fcb9e2ea16b1,FALSE,intermediate|zero tolerance,2021-01-09T06:38:53,2021-09-16T20:57:53
3869,luctus et ultrices posuere cubilia curae donec,,32.968821,-96.138096,1828,9140,7dece89d-dd33-4cff-b5ed-3c50e8d4eb58,FALSE,Ameliorated,2021-05-09T09:10:24Z,
3870,consequat varius integer ac leo pellentesque ultrices,41.8,32.157573,-96.582066,2012,24144,a71aedef-ee66-45a8-95ca-a885ee6e0b81,TRUE,,2021-08-14T22:16:38,2021-12-06T01:56:12
3871,bibendum felis sed interdum venenatis turpis enim blandit,42.04,32.553906,-96.360083,2621,20968,f8994aa2-5678-435e-955f-6e40f953884b,TRUE,contextually-based|interactive,2021-12-04T05:37:55,2021-12-27T00:19:49
3872,volutpat quam pede,,32.546823,-96.389288,2274,6822,b57bd0da-ba88-483d-8e27-9f4db5df15ea,TRUE,discrete|next generation,2021-06-29T13:13:10,2021-07-26T19:22:04
3873,proin eu mi nulla ac,4.17,32.844002,-96.674388,1277,8939,357d8582-2474-4f21-95a1-976d4984eea0,FALSE,system engine|Distributed,2021-01-23T00:03:11,2021-10-22T01:40:36
3874,ac lobortis vel dapibus at diam nam,,32.279832,-96.696654,2546,22914,8bf78762-d0d1-41c9-99d6-7047a008a21c,TRUE,emulation|Quality-focused,2021-03-26T17:04:43,2021-08-24T03:55:54
3875,in sapien iaculis congue vivamus metus arcu,69.03,32.795921,-96.0182,562,2248,8cec356b-18bc-49b1-877b-ef1080e2e5df,TRUE,3rd generation|framework,2021-08-06T04:52:49,2021-10-25T23:59:58
3876,nascetur ridiculus mus etiam,62.15,32.339712,-96.454505,988,10868,28787c16-2e17-45ca-bcdf-c6deab51a1c1,FALSE,dynamic|infrastructure|Distributed,2021-04-15T17:17:53,2021-12-03T01:29:28
3877,ultrices posuere cubilia curae duis,74.81,32.57648,-96.638017,163,1141,8eb54a88-1e5f-4c26-9721-613c03c53e86,TRUE,Managed|interactive|explicit|secured line,2021-11-26T06:07:21Z,
3878,nisl duis ac nibh fusce lacus,,32.331574,-96.195385,426,1704,6852beb9-fde7-4de7-a151-ff43ea273552,FALSE,Multi-channelled|pricing structure|methodology|global|Monitored,2021-05-18T12:30:56,2021-12-09T10:41:36
3879,orci luctus et ultrices posuere cubilia,,32.032243,-96.387199,2346,28152,9eaf4bee-51ba-4224-a750-da79c8607d75,FALSE,orchestration,2021-02-25T16:03:36,2021-05-14T16:45:26
3880,pellentesque viverra,,32.665452,-96.348164,17,136,89202ad1-2b31-4bf7-898e-2249d9d46625,FALSE,De-engineered|Realigned,2021-06-25T10:57:26,2021-10-01T05:16:20
3881,phasellus id sapien,11.88,32.864059,-96.751629,555,6105,959ab05d-d186-4f53-9277-9871cab95363,FALSE,help-desk|open architecture|parallelism|knowledge base|throughput,2021-03-03T09:05:49,2021-06-17T17:52:05
3882,convallis duis consequat dui nec,,32.959884,-96.254603,1963,21593,e078ecf7-5e87-484f-b24e-0a2496b294eb,FALSE,Progressive|exuding|hardware,2021-05-29T08:34:06,2021-06-28T12:01:57
3883,leo odio porttitor id consequat,3.43,32.003402,-96.430145,1374,5496,f5bdf00a-5966-4266-811e-67f819f858c1,TRUE,,2021-01-26T00:56:41,2021-09-05T17:07:54
3884,lorem id ligula,,32.552133,-96.30469,896,5376,940e594a-3281-4be2-a0dc-49938f958a90,FALSE,synergy,2021-05-19T05:41:22,2021-11-13T06:46:30
3885,nunc nisl,82.62,32.277512,-96.192917,1573,9438,2b5541e5-b005-46a1-852d-b6bb6d7e1135,TRUE,asynchronous|Programmable|Ergonomic|paradigm,2021-01-21T23:43:06,2021-11-06T09:22:54
3886,parturient montes nascetur ridiculus mus etiam vel augue,,32.054833,-96.153547,1090,5450,6180e7d7-ae9a-421e-a1c6-e63c338b249a,TRUE,zero administration|Realigned|secondary,2021-04-22T20:48:41,2021-05-17T21:13:34
3887,ligula nec sem duis aliquam convallis nunc,,32.00338,-96.945131,842,3368,c3c7fddb-b8de-47d6-b6bf-f54ec29dac87,FALSE,Mandatory|Extended|4th generation|Optimized,2021-02-09T19:40:41,2021-04-21T22:35:12
3888,magna at,,32.164521,-96.826465,1483,14830,a8f3875d-6432-4966-88a4-9d77f1710d56,FALSE,Re-contextualized|Business-focused|secured line|synergy|Multi-layered,2021-01-04T09:18:03,2021-07-21T08:49:53
3889,quis lectus suspendisse potenti in eleifend quam,11.75,32.029135,-96.907787,112,896,b8299806-7e0e-459d-b53f-8822bdf1d45f,FALSE,Future-proofed|Extended|middleware,2021-07-16T01:03:06,2021-10-21T09:17:05
3890,pellentesque volutpat dui maecenas tristique,,32.879703,-96.733865,1948,13636,897f6c5a-ff96-417d-a238-4198d9bf8ce8,FALSE,info-mediaries|composite,2021-02-17T21:33:03,2021-12-21T11:25:06
3891,pulvinar sed nisl nunc rhoncus dui vel,,32.331549,-96.190189,2022,14154,798774bb-ee5e-4082-9e4b-d357d5477683,FALSE,portal|value-added|Graphical User Interface|Graphic Interface|Future-proofed,2021-05-23T18:52:22,2021-08-23T20:59:18
3892,lorem ipsum dolor sit amet,44.72,32.242733,-96.09118,1221,9768,c754bd5c-6499-472a-8f9f-0388fa31dc98,TRUE,Programmable|Multi-tiered|policy,2021-09-12T07:22:16Z,
3893,odio odio elementum eu interdum eu tincidunt,,32.223663,-96.121878,1568,12544,f57c7a50-74ac-4868-aa2d-3d25767d5ac7,FALSE,analyzing|composite,2021-02-03T07:20:55,2021-05-19T18:11:51
3894,interdum mauris,,32.317949,-96.499853,1283,15396,2a603564-5f8d-40a0-9e06-28eaa696cb68,TRUE,collaboration|encoding|throughput|Team-oriented|static,2021-01-10T07:30:38,2021-12-17T00:01:38
3895,in consequat ut nulla sed accumsan felis,,32.561572,-96.58749,253,1518,590dee4a-e1b8-4da0-b18e-af0ed71b500b,FALSE,Cloned|methodology,2021-06-11T17:47:13,2021-08-15T22:43:21
3896,convallis tortor risus dapibus augue,16.29,32.70646,-96.460007,2630,21040,c103f9d9-54b1-45d5-848f-d8f3df224ee7,TRUE,context-sensitive|Synchronised|Function-based|hierarchy,2021-08-10T06:12:23,2021-12-15T11:11:47
3897,aliquam quis turpis eget elit sodales scelerisque mauris,,32.960186,-96.477003,1455,17460,9be00283-6df1-4cbf-a5bb-6937e10333be,TRUE,hardware|migration|zero administration|Optional,2021-01-24T18:14:59,2021-03-30T11:56:20
3898,suscipit ligula in lacus curabitur,57.82,32.169118,-96.636027,1056,5280,475c5eaf-405f-4512-ad44-508662457599,FALSE,Persevering|parallelism|algorithm,2021-02-11T12:58:28,2021-08-06T04:21:21
3899,in blandit,9.13,32.095583,-96.524762,266,2926,449ae49f-9f71-4f5a-b13b-7bca59024ad3,FALSE,24/7,2021-02-20T05:33:48,2021-08-19T18:36:06
3900,fusce consequat nulla nisl,2.85,32.504704,-96.542236,2325,13950,a290d163-cab1-40ab-b4c7-7dca36aba762,FALSE,even-keeled|middleware|Expanded|full-range|zero administration,2021-01-03T18:12:45,2021-04-03T13:00:41
3901,sem sed sagittis nam congue,81.47,32.17797,-96.391642,134,1072,aabb57ce-9b05-4729-9736-fe16e712c3e1,TRUE,explicit|function|Ergonomic|Object-based|solution,2021-07-23T04:04:01Z,
3902,pede malesuada in imperdiet,4.42,32.271445,-96.202002,1905,11430,fe010d80-a3d0-46b1-b1e9-795adad25e45,FALSE,hardware|knowledge base,2021-01-05T10:25:34,2021-12-12T18:29:10
3903,morbi quis tortor id nulla ultrices aliquet,64.03,32.723062,-96.62539,1454,17448,545b77a0-81ca-4c07-8a50-c1c5c9cfa8f3,TRUE,Synergized,2021-02-06T01:58:27,2021-11-28T04:50:13
3904,arcu libero rutrum ac lobortis vel dapibus,14.02,32.152719,-96.485828,226,904,044cd860-54e6-4b71-bbe6-0558b1be8dac,FALSE,installation|service-desk,2021-03-25T18:17:06,2021-04-21T17:03:58
3905,ut nunc,,32.390565,-96.330772,170,1190,5abe2e3b-6d41-44a4-956d-b1a941669aea,FALSE,Grass-roots|logistical|pricing structure|Polarised|architecture,2021-10-19T04:48:55,2021-11-08T07:12:53
3906,sollicitudin mi sit amet lobortis sapien sapien,59.99,32.391033,-96.958628,313,1252,3482c3c1-c211-4674-a9c1-cd01f468493a,FALSE,tangible|portal|migration|Automated,2021-08-14T01:11:12Z,
3907,felis eu sapien cursus vestibulum proin eu,27.93,32.693469,-96.229451,341,4092,36140666-1174-4b8a-b3c3-696e604bcf78,TRUE,Progressive|migration,2021-01-12T01:13:48,2021-06-05T01:58:03
3908,sollicitudin vitae consectetuer eget rutrum at lorem integer,62.58,32.582693,-96.333726,1957,9785,f461bc6f-7a0b-47af-a120-cbcf0a652868,FALSE,attitude-oriented|Visionary|system engine|info-mediaries,2021-09-13T18:41:31,2021-12-06T18:47:35
3909,semper est quam pharetra magna ac,49.45,32.33094,-96.514233,976,7808,bd64d869-9778-42ff-91b0-03645101c6de,TRUE,initiative,2021-08-03T08:59:35,2021-10-26T00:01:36
3910,nulla ut erat id mauris vulputate,,32.806884,-96.741586,2564,17948,fdfc96f0-5280-4164-835c-8ed1d2ad36d1,FALSE,Re-engineered|adapter,2021-02-05T21:42:55,2021-05-26T08:59:03
3911,rutrum at,,32.196932,-96.676304,132,396,07932624-f3d1-40c0-8179-d495f32133e3,FALSE,Front-line|Balanced|transitional,2021-01-05T23:25:23,2021-02-11T06:54:26
3912,accumsan tortor,40.79,32.892546,-96.27097,445,1335,15fbae4f-fd6d-4b1b-bb15-07a6cad595e9,TRUE,,2021-03-16T03:56:59,2021-08-31T07:28:41
3913,adipiscing elit proin risus praesent lectus vestibulum,,32.494016,-96.7454,310,3100,a7f26bfd-927e-47c0-bbd7-1cc8cbbbb484,TRUE,focus group|encompassing|core|knowledge base,2021-12-15T21:19:28Z,
3914,magnis dis parturient montes nascetur ridiculus,,32.245364,-96.279237,1692,6768,2c8aae58-6886-4359-b021-ffe33befadd0,TRUE,core|Assimilated|capacity,2021-03-26T08:45:49,2021-09-17T00:29:52
3915,sem mauris laoreet ut,99.98,32.48861,-96.356797,922,6454,b07c4bda-e746-46bb-a667-b4d6b5c986fb,FALSE,human-resource|service-desk|Virtual,2021-04-04T01:50:13,2021-05-29T03:01:15
3916,sagittis nam congue risus semper porta,94.33,32.365513,-96.527111,553,2765,fbab86d3-328a-4b24-bcdf-c96cb24d9c03,TRUE,attitude-oriented|Secured|Enterprise-wide|directional|projection,2021-06-01T16:35:40Z,
3917,orci vehicula condimentum curabitur in libero ut massa,43.49,32.378318,-96.843656,1628,13024,af05656e-e1bc-4a8a-91e4-9c6383e80d0c,TRUE,extranet|Self-enabling|Extended|utilisation|needs-based,2021-03-21T02:36:39,2021-04-09T16:48:17
3918,duis consequat dui nec nisi volutpat,36.13,32.535219,-96.393362,978,9780,a746a5a7-cf22-43a5-8924-d3db4f6451aa,FALSE,knowledge base|Open-architected|well-modulated,2021-05-03T15:12:53,2021-08-12T22:41:36
3919,quis lectus,39.82,32.91725,-96.367825,14,154,6b0ce436-d171-4737-b529-5227b0666fca,TRUE,Progressive|encryption|high-level|emulation|scalable,2021-06-12T11:56:27Z,
3920,pede justo eu,,32.135227,-96.03966,1017,5085,9bbe9e06-efb7-4e2c-82ac-dc6377fbf001,TRUE,foreground|capacity,2021-02-06T18:25:15,2021-11-30T01:27:37
